日期,收盘,涨跌幅,成交量,成交额,PER,時価総額,営業利益率,配当利回り,EPS,开盘,最高,最低
2023-03-03,684.9734497070312,-0.5269959097012555,6800,4657819.4580078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-06,689.5096435546875,0.6622437482206589,7100,4895518.469238281,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-07,687.695068359375,-0.2631689363991607,11300,7770954.2724609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-08,704.025634765625,2.3746813315398185,12200,8589112.744140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-09,694.0458984375,-1.417524566622819,9400,6524031.4453125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-10,708.5618896484375,2.0915030610536345,7800,5526782.7392578125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-13,709.4691162109375,0.1280377304726521,9700,6881850.427246094,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-14,689.5096435546875,-2.8132969004834973,14400,9928938.8671875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-15,685.8806762695312,-0.5263113169016065,7800,5349869.274902344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-16,683.158935546875,-0.3968242315062209,4600,3142531.103515625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-17,686.787841796875,0.5311950208328975,4500,3090545.288085937,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-20,675.9009399414062,-1.585191407434472,8500,5745157.989501953,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-22,671.3646240234375,-0.6711510000802834,6700,4498142.980957031,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-23,674.08642578125,0.4054133417845218,2100,1415581.494140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-24,674.08642578125,0.0,4900,3303023.486328125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-27,672.2718505859375,-0.2691902886502229,2200,1478998.0712890625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-28,672.2718505859375,0.0,2300,1546225.2563476562,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-29,674.99365234375,0.4048662390728097,3000,2024980.95703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-30,672.2718505859375,-0.4032336820297022,2400,1613452.44140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-03-31,674.08642578125,0.2699168786750361,3000,2022259.27734375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-03,692.2314453125,2.6917942325007216,14300,9898909.66796875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-04,685.8806762695312,-0.9174343474243284,10700,7338923.236083984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-05,681.3443603515625,-0.6613855842449889,4400,2997915.185546875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-06,687.695068359375,0.9320849158471978,4600,3163397.314453125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-07,687.695068359375,0.0,3800,2613241.259765625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-10,686.787841796875,-0.131922796053252,3200,2197721.09375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-11,695.8603515625,1.321006170098782,3500,2435511.23046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-12,691.3241577148438,-0.651882786175495,7100,4908401.519775391,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-13,690.4168701171875,-0.1312390992751155,3300,2278375.6713867188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-14,690.4168701171875,0.0,21000,14498754.272460938,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-17,690.4168701171875,0.0,23100,15948629.699707031,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-18,694.0458984375,0.5256285698373109,6600,4580702.9296875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-19,695.8603515625,0.2614312870495849,3300,2296339.16015625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-20,691.3241577148438,-0.651882786175495,3300,2281369.7204589844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-21,689.5096435546875,-0.2624693698183633,2400,1654823.14453125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-24,688.6023559570312,-0.1315844681995748,5700,3925033.428955078,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-25,688.6023559570312,0.0,4900,3374151.544189453,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-26,688.6023559570312,0.0,4600,3167570.837402344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-27,684.9734497070312,-0.5269959097012555,4600,3150877.868652344,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-04-28,684.066162109375,-0.1324558781138574,10100,6909068.237304688,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-01,685.8806762695312,0.2652541904077043,5700,3909519.854736328,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-02,688.6023559570312,0.3968153327052581,3500,2410108.2458496094,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-08,694.953125,0.9222694328633764,3000,2084859.375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-09,714.00537109375,2.741515277559192,13700,9781873.583984377,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-10,709.4691162109375,-0.6353250362617913,10200,7236584.985351562,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-11,712.1908569335938,0.3836306134356038,2200,1566819.8852539062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-12,700.3966674804688,-1.6560433679120856,6200,4342459.338378906,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-15,692.2314453125,-1.1657996885309885,16700,11560265.13671875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-16,688.6023559570312,-0.5242595348771584,5300,3649592.4865722656,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-17,694.953125,0.9222694328633764,2600,1806878.125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-18,693.138671875,-0.2610900015738493,5000,3465693.359375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-19,697.6748657226562,0.654442470420169,7900,5511631.439208984,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-22,701.303955078125,0.5201691409234988,3400,2384433.447265625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-23,703.1183471679688,0.2587169338923223,4900,3445279.901123047,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-24,695.8603515625,-1.0322580309136575,14200,9881216.9921875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-25,698.5820922851562,0.3911331801768503,5900,4121634.344482422,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-26,703.1183471679688,0.6493517272929017,17000,11953011.901855469,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-29,706.7473754882812,0.516133355775672,66400,46928025.73242188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-30,702.0977172851562,-0.6578953618204264,21100,14814261.834716797,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-05-31,700.2378540039062,-0.2649009155650916,9300,6512212.042236328,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-01,695.588134765625,-0.6640199771684063,2200,1530293.896484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-02,708.6072387695312,1.8716684993905108,6400,4535086.328125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-05,706.7473754882812,-0.2624674402818105,10200,7208823.229980469,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-06,702.0977172851562,-0.6578953618204264,6300,4423215.618896484,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-07,716.9766235351562,2.1192073245207554,25300,18139508.575439453,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-08,706.7473754882812,-1.4267198833398775,11200,7915570.60546875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-09,781.1417846679688,10.526308516998672,854700,667641883.3557129,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-12,774.6322631835938,-0.8333341798047456,160300,124173551.78833008,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-13,747.664306640625,-3.481388243775896,34400,25719652.1484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-14,746.734375,-0.1243782312951857,34200,25538315.625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-15,743.944580078125,-0.3735993701743045,13700,10192040.747070312,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-16,762.543212890625,2.50000246127835,24700,18834817.35839844,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-19,771.8424682617188,1.2195053623049734,53000,40907650.81787109,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-20,812.7594604492188,5.301210268936085,69800,56730610.33935547,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-21,803.4601440429688,-1.144165876717107,7400,5945605.065917969,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-22,783.0016479492188,-2.546298810891101,7900,6185713.018798828,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-23,773.7023315429688,-1.1876496595640718,12500,9671279.14428711,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-26,776.4921875,0.3605851815733141,5700,4426005.46875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-27,763.4730834960938,-1.6766561484440223,3400,2595808.4838867188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-28,778.35205078125,1.9488528943315984,1300,1011857.666015625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-29,773.7023315429688,-0.597379968821854,7500,5802767.486572266,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-06-30,775.5621948242188,0.2403848619068949,3100,2404242.803955078,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-03,778.35205078125,0.359720468023017,1500,1167528.076171875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-04,784.8615112304688,0.8363131365408671,3000,2354584.5336914062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-05,779.281982421875,-0.7108934160685809,14100,10987875.952148438,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-06,764.4030151367188,-1.909317502621444,7400,5656582.312011719,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-07,769.982666015625,0.7299357496527215,2800,2155951.46484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-10,797.8805541992188,3.623183925419382,18000,14361849.975585938,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-11,803.4601440429688,0.6993013947244053,13800,11087749.987792969,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-12,796.020751953125,-0.9259192437858998,4600,3661695.458984375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-13,807.1798706054688,1.4018627812106166,4800,3874463.37890625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-14,796.020751953125,-1.3824822767165013,23400,18626885.595703125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-18,754.173828125,-5.257014182789699,16800,12670120.3125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-19,753.243896484375,-0.1233046820170002,5800,4368814.599609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-20,756.963623046875,0.4938276406700526,4800,3633425.390625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-21,758.823486328125,0.2457004834345744,3200,2428235.15625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-24,754.173828125,-0.6127456894651773,4600,3469199.609375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-25,757.8935546875,0.4932187280680233,3600,2728416.796875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-26,763.4730834960938,0.7361889772099062,4400,3359281.5673828125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-27,749.524169921875,-1.8270340992696088,4200,3148001.513671875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-28,760.683349609375,1.4888352017604856,2900,2205981.7138671875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-07-31,760.683349609375,0.0,2600,1977776.708984375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-01,767.19287109375,0.8557465452238233,9400,7211612.98828125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-02,762.543212890625,-0.6060611846531061,2700,2058866.6748046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-03,755.1036987304688,-0.9756186973266412,700,528572.5891113281,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-04,752.31396484375,-0.369450433286056,1000,752313.96484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-07,744.87451171875,-0.9888761172398453,1900,1415261.572265625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-08,742.084716796875,-0.3745322034764964,3600,2671504.98046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-09,743.0146484375,0.1253134068895711,4300,3194962.98828125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-10,758.823486328125,2.1276616717947228,2500,1897058.7158203125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-14,750.4541015625,-1.1029422410373302,1500,1125681.15234375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-15,744.87451171875,-0.7434951494212472,3600,2681548.2421875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-16,744.87451171875,0.0,1200,893849.4140625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-17,746.734375,0.249688135651005,3100,2314876.5625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-18,755.1036987304688,1.1207899369128027,5200,3926539.2333984375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-21,745.8043823242188,-1.2315283876750516,600,447482.6293945313,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-22,748.59423828125,0.3740734196729933,2100,1572047.900390625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-23,755.1036987304688,0.8695579148677801,2600,1963269.6166992188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-24,750.4541015625,-0.6157561108210641,2800,2101271.484375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-25,743.0146484375,-0.9913268658950036,3000,2229043.9453125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-28,745.8043823242188,0.375461492257978,1900,1417028.3264160156,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-29,741.15478515625,-0.6234338759821711,10300,7633894.287109375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-30,743.0146484375,0.2509412768424424,1300,965919.04296875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-08-31,723.486083984375,-2.628287947511132,16500,11937520.385742188,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-01,701.1677856445312,-3.084827591559558,148200,103913065.83251952,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-04,715.11669921875,1.989383120531785,141100,100902966.25976562,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-05,733.71533203125,2.60078289778698,20000,14674306.640625,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-06,728.1358032226562,-0.7604487142373273,19900,14489902.48413086,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-07,733.71533203125,0.7662758490791566,11500,8437726.318359375,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-08,733.71533203125,0.0,2200,1614173.73046875,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-11,741.15478515625,1.013942710506588,10100,7485663.330078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-12,746.734375,0.7528238305273494,8000,5973875.0,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-13,738.364990234375,-1.1207981105229026,11900,8786543.383789062,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-14,745.8043823242188,1.0075494082516512,6300,4698567.608642578,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-15,748.59423828125,0.3740734196729933,4200,3144095.80078125,13.467976,4858451456.0,5.682,505.0,89.62,,,
2023-09-19,743.0146484375,-0.7453423441463491,1700,1263124.90234375,13.467976,4858451456.0,5.682,505.0,89.62,,,
